date,state,state_code,crime,count,Clearances
2016/11,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2016/12,Florida,FL,Aggravated Assault Reported by Population,51360.0,28748.0
2017/01,Florida,FL,Aggravated Assault Reported by Population,4.0,4.0
2017/02,Florida,FL,Aggravated Assault Reported by Population,2.0,2.0
2017/03,Florida,FL,Aggravated Assault Reported by Population,7.0,5.0
2017/04,Florida,FL,Aggravated Assault Reported by Population,1.0,0.0
2017/05,Florida,FL,Aggravated Assault Reported by Population,2.0,3.0
2017/06,Florida,FL,Aggravated Assault Reported by Population,8.0,8.0
2017/07,Florida,FL,Aggravated Assault Reported by Population,2.0,2.0
2017/08,Florida,FL,Aggravated Assault Reported by Population,7.0,7.0
2017/09,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2017/10,Florida,FL,Aggravated Assault Reported by Population,1.0,1.0
2017/11,Florida,FL,Aggravated Assault Reported by Population,3.0,1.0
2017/12,Florida,FL,Aggravated Assault Reported by Population,57949.0,32602.0
2018/01,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2018/02,Florida,FL,Aggravated Assault Reported by Population,2.0,2.0
2018/03,Florida,FL,Aggravated Assault Reported by Population,1.0,0.0
2018/04,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2018/05,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2018/06,Florida,FL,Aggravated Assault Reported by Population,1.0,0.0
2018/07,Florida,FL,Aggravated Assault Reported by Population,3.0,0.0
2018/08,Florida,FL,Aggravated Assault Reported by Population,3.0,3.0
2018/09,Florida,FL,Aggravated Assault Reported by Population,3.0,3.0
2018/10,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2018/11,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2018/12,Florida,FL,Aggravated Assault Reported by Population,55491.0,31809.0
2019/01,Florida,FL,Aggravated Assault Reported by Population,4.0,4.0
2019/02,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2019/03,Florida,FL,Aggravated Assault Reported by Population,6.0,4.0
2019/04,Florida,FL,Aggravated Assault Reported by Population,2.0,1.0
2019/05,Florida,FL,Aggravated Assault Reported by Population,6.0,6.0
2019/06,Florida,FL,Aggravated Assault Reported by Population,5.0,5.0
2019/07,Florida,FL,Aggravated Assault Reported by Population,3.0,3.0
2019/08,Florida,FL,Aggravated Assault Reported by Population,4.0,2.0
2019/09,Florida,FL,Aggravated Assault Reported by Population,3.0,4.0
2019/10,Florida,FL,Aggravated Assault Reported by Population,4.0,5.0
2019/11,Florida,FL,Aggravated Assault Reported by Population,7.0,5.0
2019/12,Florida,FL,Aggravated Assault Reported by Population,55289.0,31255.0
2020/01,Florida,FL,Aggravated Assault Reported by Population,4.0,0.0
2020/02,Florida,FL,Aggravated Assault Reported by Population,3.0,2.0
2020/03,Florida,FL,Aggravated Assault Reported by Population,2.0,2.0
2020/04,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2020/05,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2020/06,Florida,FL,Aggravated Assault Reported by Population,112.0,84.0
2020/07,Florida,FL,Aggravated Assault Reported by Population,2.0,1.0
2020/08,Florida,FL,Aggravated Assault Reported by Population,4.0,0.0
2020/09,Florida,FL,Aggravated Assault Reported by Population,4.0,3.0
2020/10,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2020/11,Florida,FL,Aggravated Assault Reported by Population,0.0,0.0
2020/12,Florida,FL,Aggravated Assault Reported by Population,60562.0,32100.0
2021/01,Florida,FL,Aggravated Assault Reported by Population,1224.0,498.0
2021/02,Florida,FL,Aggravated Assault Reported by Population,1069.0,474.0
2021/03,Florida,FL,Aggravated Assault Reported by Population,1046.0,574.0
2021/04,Florida,FL,Aggravated Assault Reported by Population,1223.0,618.0
2021/05,Florida,FL,Aggravated Assault Reported by Population,1461.0,765.0
2021/06,Florida,FL,Aggravated Assault Reported by Population,1347.0,650.0
2021/07,Florida,FL,Aggravated Assault Reported by Population,1396.0,577.0
2021/08,Florida,FL,Aggravated Assault Reported by Population,1472.0,688.0
2021/09,Florida,FL,Aggravated Assault Reported by Population,1310.0,607.0
2021/10,Florida,FL,Aggravated Assault Reported by Population,1421.0,653.0
2021/11,Florida,FL,Aggravated Assault Reported by Population,1176.0,544.0
2021/12,Florida,FL,Aggravated Assault Reported by Population,1516.0,658.0
2022/01,Florida,FL,Aggravated Assault Reported by Population,1825.0,811.0
2022/02,Florida,FL,Aggravated Assault Reported by Population,1772.0,859.0
2022/03,Florida,FL,Aggravated Assault Reported by Population,2125.0,1027.0
2022/04,Florida,FL,Aggravated Assault Reported by Population,1992.0,1013.0
2022/05,Florida,FL,Aggravated Assault Reported by Population,2177.0,1074.0
2022/06,Florida,FL,Aggravated Assault Reported by Population,2016.0,1019.0
2022/07,Florida,FL,Aggravated Assault Reported by Population,2197.0,1014.0
2022/08,Florida,FL,Aggravated Assault Reported by Population,2211.0,1107.0
2022/09,Florida,FL,Aggravated Assault Reported by Population,2358.0,1106.0
2022/10,Florida,FL,Aggravated Assault Reported by Population,2400.0,1122.0
2022/11,Florida,FL,Aggravated Assault Reported by Population,2118.0,969.0
2022/12,Florida,FL,Aggravated Assault Reported by Population,22189.0,1084.0
2023/01,Florida,FL,Aggravated Assault Reported by Population,2251.0,1149.0
2023/02,Florida,FL,Aggravated Assault Reported by Population,2025.0,1031.0
2023/03,Florida,FL,Aggravated Assault Reported by Population,2424.0,1261.0
2023/04,Florida,FL,Aggravated Assault Reported by Population,2491.0,1219.0
2023/05,Florida,FL,Aggravated Assault Reported by Population,2458.0,1269.0
2023/06,Florida,FL,Aggravated Assault Reported by Population,2391.0,1152.0
2023/07,Florida,FL,Aggravated Assault Reported by Population,2439.0,1213.0
2023/08,Florida,FL,Aggravated Assault Reported by Population,2391.0,1265.0
2023/09,Florida,FL,Aggravated Assault Reported by Population,2452.0,1237.0
2023/10,Florida,FL,Aggravated Assault Reported by Population,2524.0,1313.0
2023/11,Florida,FL,Aggravated Assault Reported by Population,2280.0,1107.0
2023/12,Florida,FL,Aggravated Assault Reported by Population,12179.0,1297.0
2024/01,Florida,FL,Aggravated Assault Reported by Population,2371.0,1283.0
2024/02,Florida,FL,Aggravated Assault Reported by Population,2187.0,1184.0
2024/03,Florida,FL,Aggravated Assault Reported by Population,2549.0,1252.0
2024/04,Florida,FL,Aggravated Assault Reported by Population,2422.0,1359.0
2024/05,Florida,FL,Aggravated Assault Reported by Population,2757.0,1479.0
2024/06,Florida,FL,Aggravated Assault Reported by Population,2359.0,1201.0
2024/07,Florida,FL,Aggravated Assault Reported by Population,2444.0,1241.0
2024/08,Florida,FL,Aggravated Assault Reported by Population,2347.0,1262.0
2024/09,Florida,FL,Aggravated Assault Reported by Population,2342.0,1063.0
2024/10,Florida,FL,Aggravated Assault Reported by Population,2354.0,1179.0
2024/11,Florida,FL,Aggravated Assault Reported by Population,2056.0,1041.0
2024/12,Florida,FL,Aggravated Assault Reported by Population,10030.0,1023.0
2025/01,Florida,FL,Aggravated Assault Reported by Population,1992.0,1047.0
2025/02,Florida,FL,Aggravated Assault Reported by Population,2042.0,958.0
2025/03,Florida,FL,Aggravated Assault Reported by Population,2363.0,1202.0
2025/04,Florida,FL,Aggravated Assault Reported by Population,2319.0,1226.0
2025/05,Florida,FL,Aggravated Assault Reported by Population,2343.0,1200.0
2025/06,Florida,FL,Aggravated Assault Reported by Population,2261.0,1164.0
2025/07,Florida,FL,Aggravated Assault Reported by Population,1913.0,1120.0
2025/08,Florida,FL,Aggravated Assault Reported by Population,1487.0,949.0
2025/09,Florida,FL,Aggravated Assault Reported by Population,899.0,463.0
2025/10,Florida,FL,Aggravated Assault Reported by Population,158.0,83.0
2015/10,Wyoming,WY,Aggravated Assault Reported by Population,93.0,61.0
2015/11,Wyoming,WY,Aggravated Assault Reported by Population,78.0,61.0
2015/12,Wyoming,WY,Aggravated Assault Reported by Population,86.0,63.0
2016/01,Wyoming,WY,Aggravated Assault Reported by Population,78.0,51.0
2016/02,Wyoming,WY,Aggravated Assault Reported by Population,73.0,55.0
2016/03,Wyoming,WY,Aggravated Assault Reported by Population,87.0,66.0
2016/04,Wyoming,WY,Aggravated Assault Reported by Population,102.0,67.0
2016/05,Wyoming,WY,Aggravated Assault Reported by Population,113.0,73.0
2016/06,Wyoming,WY,Aggravated Assault Reported by Population,88.0,49.0
2016/07,Wyoming,WY,Aggravated Assault Reported by Population,79.0,48.0
2016/08,Wyoming,WY,Aggravated Assault Reported by Population,107.0,62.0
2016/09,Wyoming,WY,Aggravated Assault Reported by Population,104.0,68.0
2016/10,Wyoming,WY,Aggravated Assault Reported by Population,98.0,74.0
2016/11,Wyoming,WY,Aggravated Assault Reported by Population,95.0,65.0
2016/12,Wyoming,WY,Aggravated Assault Reported by Population,63.0,41.0
2017/01,Wyoming,WY,Aggravated Assault Reported by Population,88.0,61.0
2017/02,Wyoming,WY,Aggravated Assault Reported by Population,76.0,52.0
2017/03,Wyoming,WY,Aggravated Assault Reported by Population,100.0,78.0
2017/04,Wyoming,WY,Aggravated Assault Reported by Population,72.0,50.0
2017/05,Wyoming,WY,Aggravated Assault Reported by Population,87.0,49.0
2017/06,Wyoming,WY,Aggravated Assault Reported by Population,85.0,45.0
2017/07,Wyoming,WY,Aggravated Assault Reported by Population,89.0,60.0
2017/08,Wyoming,WY,Aggravated Assault Reported by Population,82.0,52.0
2017/09,Wyoming,WY,Aggravated Assault Reported by Population,90.0,44.0
2017/10,Wyoming,WY,Aggravated Assault Reported by Population,68.0,43.0
2017/11,Wyoming,WY,Aggravated Assault Reported by Population,59.0,48.0
2017/12,Wyoming,WY,Aggravated Assault Reported by Population,80.0,52.0
2018/01,Wyoming,WY,Aggravated Assault Reported by Population,60.0,47.0
2018/02,Wyoming,WY,Aggravated Assault Reported by Population,64.0,39.0
2018/03,Wyoming,WY,Aggravated Assault Reported by Population,64.0,48.0
2018/04,Wyoming,WY,Aggravated Assault Reported by Population,58.0,46.0
2018/05,Wyoming,WY,Aggravated Assault Reported by Population,70.0,44.0
2018/06,Wyoming,WY,Aggravated Assault Reported by Population,54.0,43.0
2018/07,Wyoming,WY,Aggravated Assault Reported by Population,75.0,45.0
2018/08,Wyoming,WY,Aggravated Assault Reported by Population,81.0,53.0
2018/09,Wyoming,WY,Aggravated Assault Reported by Population,74.0,52.0
2018/10,Wyoming,WY,Aggravated Assault Reported by Population,58.0,38.0
2018/11,Wyoming,WY,Aggravated Assault Reported by Population,52.0,32.0
2018/12,Wyoming,WY,Aggravated Assault Reported by Population,68.0,41.0
2019/01,Wyoming,WY,Aggravated Assault Reported by Population,52.0,38.0
2019/02,Wyoming,WY,Aggravated Assault Reported by Population,58.0,35.0
2019/03,Wyoming,WY,Aggravated Assault Reported by Population,67.0,52.0
2019/04,Wyoming,WY,Aggravated Assault Reported by Population,52.0,31.0
2019/05,Wyoming,WY,Aggravated Assault Reported by Population,61.0,40.0
2019/06,Wyoming,WY,Aggravated Assault Reported by Population,63.0,41.0
2019/07,Wyoming,WY,Aggravated Assault Reported by Population,54.0,22.0
2019/08,Wyoming,WY,Aggravated Assault Reported by Population,64.0,35.0
2019/09,Wyoming,WY,Aggravated Assault Reported by Population,75.0,57.0
2019/10,Wyoming,WY,Aggravated Assault Reported by Population,69.0,35.0
2019/11,Wyoming,WY,Aggravated Assault Reported by Population,63.0,46.0
2019/12,Wyoming,WY,Aggravated Assault Reported by Population,56.0,70.0
2020/01,Wyoming,WY,Aggravated Assault Reported by Population,60.0,44.0
2020/02,Wyoming,WY,Aggravated Assault Reported by Population,56.0,49.0
2020/03,Wyoming,WY,Aggravated Assault Reported by Population,75.0,52.0
2020/04,Wyoming,WY,Aggravated Assault Reported by Population,82.0,56.0
2020/05,Wyoming,WY,Aggravated Assault Reported by Population,76.0,60.0
2020/06,Wyoming,WY,Aggravated Assault Reported by Population,80.0,63.0
2020/07,Wyoming,WY,Aggravated Assault Reported by Population,111.0,91.0
2020/08,Wyoming,WY,Aggravated Assault Reported by Population,87.0,62.0
2020/09,Wyoming,WY,Aggravated Assault Reported by Population,75.0,58.0
2020/10,Wyoming,WY,Aggravated Assault Reported by Population,47.0,34.0
2020/11,Wyoming,WY,Aggravated Assault Reported by Population,75.0,54.0
2020/12,Wyoming,WY,Aggravated Assault Reported by Population,77.0,59.0
2021/01,Wyoming,WY,Aggravated Assault Reported by Population,44.0,26.0
2021/02,Wyoming,WY,Aggravated Assault Reported by Population,36.0,15.0
2021/03,Wyoming,WY,Aggravated Assault Reported by Population,40.0,29.0
2021/04,Wyoming,WY,Aggravated Assault Reported by Population,52.0,14.0
2021/05,Wyoming,WY,Aggravated Assault Reported by Population,58.0,40.0
2021/06,Wyoming,WY,Aggravated Assault Reported by Population,50.0,30.0
2021/07,Wyoming,WY,Aggravated Assault Reported by Population,69.0,41.0
2021/08,Wyoming,WY,Aggravated Assault Reported by Population,63.0,41.0
2021/09,Wyoming,WY,Aggravated Assault Reported by Population,51.0,35.0
2021/10,Wyoming,WY,Aggravated Assault Reported by Population,56.0,31.0
2021/11,Wyoming,WY,Aggravated Assault Reported by Population,45.0,32.0
2021/12,Wyoming,WY,Aggravated Assault Reported by Population,50.0,28.0
2022/01,Wyoming,WY,Aggravated Assault Reported by Population,58.0,29.0
2022/02,Wyoming,WY,Aggravated Assault Reported by Population,38.0,20.0
2022/03,Wyoming,WY,Aggravated Assault Reported by Population,128.0,104.0
2022/04,Wyoming,WY,Aggravated Assault Reported by Population,41.0,27.0
2022/05,Wyoming,WY,Aggravated Assault Reported by Population,37.0,22.0
2022/06,Wyoming,WY,Aggravated Assault Reported by Population,51.0,38.0
2022/07,Wyoming,WY,Aggravated Assault Reported by Population,56.0,31.0
2022/08,Wyoming,WY,Aggravated Assault Reported by Population,56.0,36.0
2022/09,Wyoming,WY,Aggravated Assault Reported by Population,55.0,23.0
2022/10,Wyoming,WY,Aggravated Assault Reported by Population,56.0,33.0
2022/11,Wyoming,WY,Aggravated Assault Reported by Population,39.0,24.0
2022/12,Wyoming,WY,Aggravated Assault Reported by Population,57.0,35.0
2023/01,Wyoming,WY,Aggravated Assault Reported by Population,42.0,29.0
2023/02,Wyoming,WY,Aggravated Assault Reported by Population,35.0,24.0
2023/03,Wyoming,WY,Aggravated Assault Reported by Population,48.0,35.0
2023/04,Wyoming,WY,Aggravated Assault Reported by Population,67.0,41.0
2023/05,Wyoming,WY,Aggravated Assault Reported by Population,54.0,34.0
2023/06,Wyoming,WY,Aggravated Assault Reported by Population,60.0,32.0
2023/07,Wyoming,WY,Aggravated Assault Reported by Population,65.0,42.0
2023/08,Wyoming,WY,Aggravated Assault Reported by Population,69.0,44.0
2023/09,Wyoming,WY,Aggravated Assault Reported by Population,57.0,34.0
2023/10,Wyoming,WY,Aggravated Assault Reported by Population,64.0,27.0
2023/11,Wyoming,WY,Aggravated Assault Reported by Population,48.0,39.0
2023/12,Wyoming,WY,Aggravated Assault Reported by Population,57.0,33.0
2024/01,Wyoming,WY,Aggravated Assault Reported by Population,51.0,40.0
2024/02,Wyoming,WY,Aggravated Assault Reported by Population,57.0,36.0
2024/03,Wyoming,WY,Aggravated Assault Reported by Population,56.0,31.0
2024/04,Wyoming,WY,Aggravated Assault Reported by Population,54.0,37.0
2024/05,Wyoming,WY,Aggravated Assault Reported by Population,82.0,56.0
2024/06,Wyoming,WY,Aggravated Assault Reported by Population,92.0,53.0
2024/07,Wyoming,WY,Aggravated Assault Reported by Population,67.0,49.0
2024/08,Wyoming,WY,Aggravated Assault Reported by Population,47.0,31.0
2024/09,Wyoming,WY,Aggravated Assault Reported by Population,48.0,33.0
2024/10,Wyoming,WY,Aggravated Assault Reported by Population,71.0,36.0
2024/11,Wyoming,WY,Aggravated Assault Reported by Population,70.0,40.0
2024/12,Wyoming,WY,Aggravated Assault Reported by Population,46.0,28.0
2025/01,Wyoming,WY,Aggravated Assault Reported by Population,52.0,37.0
2025/02,Wyoming,WY,Aggravated Assault Reported by Population,43.0,20.0
2025/03,Wyoming,WY,Aggravated Assault Reported by Population,41.0,27.0
2025/04,Wyoming,WY,Aggravated Assault Reported by Population,61.0,45.0
2025/05,Wyoming,WY,Aggravated Assault Reported by Population,74.0,55.0
2025/06,Wyoming,WY,Aggravated Assault Reported by Population,56.0,37.0
2025/07,Wyoming,WY,Aggravated Assault Reported by Population,61.0,30.0
2025/08,Wyoming,WY,Aggravated Assault Reported by Population,56.0,29.0
2025/09,Wyoming,WY,Aggravated Assault Reported by Population,3.0,1.0
2025/10,Wyoming,WY,Aggravated Assault Reported by Population,,
2015/10,Wisconsin,WI,Aggravated Assault Reported by Population,852.0,521.0
2015/11,Wisconsin,WI,Aggravated Assault Reported by Population,821.0,461.0
2015/12,Wisconsin,WI,Aggravated Assault Reported by Population,800.0,510.0
