location,date,frequency,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
AZ,2023/12,0,Arizona,AZ,Aggravated Assault Reported by Population,1717.0,738.0,2023.0,7473.027,336806.231,153263.0,22975.964090588728,-0.0816634458509675,38.09664483018428,0.5049129841476763,0.081915693141365,0.0134738527214514
AZ,2024/01,1,Arizona,AZ,Aggravated Assault Reported by Population,1786.0,735.0,2024.0,7582.384,340110.988,124442.0,23554.597076592272,-0.0742982098802055,39.81681951422281,0.6437679628792295,0.0839786804413127,0.0140153179735074
AZ,2024/02,3,Arizona,AZ,Aggravated Assault Reported by Population,1858.0,821.0,2024.0,7582.384,340110.988,122511.0,24504.166499612787,-0.0666127462585408,41.421976851862254,0.6802765693121277,0.0873641591601114,0.0145803251930441
AZ,2024/03,1,Arizona,AZ,Aggravated Assault Reported by Population,2149.0,941.0,2024.0,7582.384,340110.988,136870.0,28342.00958432071,-0.0355506641209794,47.909487758155,0.7042762388857154,0.1010471356485895,0.0168638960386716
AZ,2024/04,3,Arizona,AZ,Aggravated Assault Reported by Population,1989.0,871.0,2024.0,7582.384,340110.988,140993.0,26231.85531094178,-0.0526294721691231,44.342471452289566,0.632779090229831,0.0935238496068146,0.0156083244397011
AZ,2024/05,3,Arizona,AZ,Aggravated Assault Reported by Population,2323.0,1005.0,2024.0,7582.384,340110.988,157469.0,30636.80235662029,-0.0169774603686231,51.78861799078364,0.6617120270447425,0.1092287092190198,0.0182293301525519
AZ,2024/06,0,Arizona,AZ,Aggravated Assault Reported by Population,2028.0,961.0,2024.0,7582.384,340110.988,154316.0,26746.205415077897,-0.0484665127073881,45.211931676844266,0.5894838091301675,0.0953576505794972,0.0159143700169502
AZ,2024/07,1,Arizona,AZ,Aggravated Assault Reported by Population,2041.0,883.0,2024.0,7582.384,340110.988,154555.0,26917.65544978993,-0.0470788595534764,45.50175175169583,0.592345145072734,0.0959689175703914,0.0160163852093665
AZ,2024/08,2,Arizona,AZ,Aggravated Assault Reported by Population,2100.0,920.0,2024.0,7582.384,340110.988,148636.0,27695.77483809841,-0.0407810490857234,46.817089014483706,0.6337386194200053,0.0987431292982959,0.0164793772364869
AZ,2024/09,1,Arizona,AZ,Aggravated Assault Reported by Population,1977.0,875.0,2024.0,7582.384,340110.988,145246.0,26073.59374043836,-0.0539103827727339,44.07494522934966,0.6105445745680506,0.0929596031536815,0.0155141565697783
AZ,2024/10,1,Arizona,AZ,Aggravated Assault Reported by Population,1936.0,907.0,2024.0,7582.384,340110.988,140308.0,25532.866707885016,-0.0582868273350708,43.16089730097165,0.6189246887198934,0.0910317611054767,0.0151924163475422
AZ,2024/11,0,Arizona,AZ,Aggravated Assault Reported by Population,1728.0,876.0,2024.0,7582.384,340110.988,125239.0,22789.66615249241,-0.0804892777976576,38.52377610334659,0.6188979368498911,0.0812514892511692,0.0135601732688806
AZ,2024/12,1,Arizona,AZ,Aggravated Assault Reported by Population,1732.0,884.0,2024.0,7582.384,340110.988,139446.0,22842.420009326885,-0.080062307596454,38.61295151099323,0.5571302179828131,0.0814395714022136,0.0135915625588549
AZ,2025/01,0,Arizona,AZ,Aggravated Assault Reported by Population,1642.0,816.0,2025.0,7582.384,340110.988,108808.0,21655.45823055124,-0.0896691371235349,36.60650483894393,0.6769042068952204,0.0772077230037152,0.012885303534434
AZ,2025/02,1,Arizona,AZ,Aggravated Assault Reported by Population,1648.0,861.0,2025.0,7582.384,340110.988,99119.0,21734.589015802947,-0.0890286818217295,36.74026795041388,0.745787643533398,0.0774898462302818,0.0129323874693954
AZ,2025/03,0,Arizona,AZ,Aggravated Assault Reported by Population,1676.0,828.0,2025.0,7582.384,340110.988,119584.0,22103.86601364426,-0.0860398904133043,37.36449580394033,0.6286599970330621,0.0788064212875924,0.0131521124992152
AZ,2025/04,3,Arizona,AZ,Aggravated Assault Reported by Population,1639.0,883.0,2025.0,7582.384,340110.988,120854.0,21615.89283792538,-0.0899893647744376,36.53962328320896,0.6083210046509776,0.0770666613904319,0.0128617615669533
AZ,2025/05,2,Arizona,AZ,Aggravated Assault Reported by Population,1848.0,876.0,2025.0,7582.384,340110.988,127470.0,24372.281857526603,-0.0676801717615498,41.19903833274567,0.6502926855242683,0.0868939537825004,0.0145018519681084
AZ,2025/06,1,Arizona,AZ,Aggravated Assault Reported by Population,1561.0,802.0,2025.0,7582.384,340110.988,121779.0,20587.192629653156,-0.0983152836979077,34.80070283409955,0.574970267896571,0.0733990594450666,0.0122496704124552
AZ,2025/07,7,Arizona,AZ,Aggravated Assault Reported by Population,1560.0,823.0,2025.0,7582.384,340110.988,119345.0,20574.00416544453,-0.0984220262482086,34.7784089821879,0.5863207410302448,0.0733520389073055,0.0122418230899617
AZ,2025/08,3,Arizona,AZ,Aggravated Assault Reported by Population,831.0,536.0,2025.0,7582.384,340110.988,96236.0,10959.613757361802,-0.1762373454175635,18.526190938588552,0.3873275139360234,0.0390740668794685,0.0065211249921526
AZ,2025/09,2,Arizona,AZ,Aggravated Assault Reported by Population,538.0,371.0,2025.0,7582.384,340110.988,59498.0,7095.393744236641,-0.2075129126557268,11.994092328472492,0.405597058153441,0.0252970493154682,0.004221859501538
AZ,2025/10,1,,,,,,,,,,,,,,,
AZ,2025/11,1,,,,,,,,,,,,,,,
AR,2021/11,0,Arkansas,AR,Aggravated Assault Reported by Population,1299.0,539.0,2021.0,3026.87,332099.76,103323.0,42915.619104883925,-0.1262818318767431,11.839527164969947,1.3793895652452377,0.1530061011458212,0.0101936719191411
AR,2021/12,1,Arkansas,AR,Aggravated Assault Reported by Population,1394.0,541.0,2021.0,3026.87,332099.76,106837.0,46054.17477460215,-0.1161412895981577,12.705389428766823,1.431580855849886,0.1641959237854309,0.0109391675560298
AR,2022/01,0,Arkansas,AR,Aggravated Assault Reported by Population,1244.0,562.0,2022.0,3047.704,334017.321,128093.0,40817.61220905967,-0.1321526721432925,11.350740029436976,1.0643664743340389,0.145526123878743,0.0097620691819951
AR,2022/02,0,Arkansas,AR,Aggravated Assault Reported by Population,1164.0,475.0,2022.0,3047.704,334017.321,120218.0,38192.68537889506,-0.1406920761673643,10.620788902141994,1.061157102268745,0.1361675307032611,0.0091342833825098
AR,2022/03,1,Arkansas,AR,Aggravated Assault Reported by Population,1386.0,569.0,2022.0,3047.704,334017.321,144091.0,45476.85733260185,-0.1169952300005649,12.64640328038557,1.054198947452296,0.1621376267652233,0.0108763889760813
AR,2022/04,2,Arkansas,AR,Aggravated Assault Reported by Population,1292.0,551.0,2022.0,3047.704,334017.321,146547.0,42392.56830715844,-0.1270290297288493,11.788710705813966,0.9662328192502452,0.1511412797840321,0.0101387406616862
AR,2022/05,2,Arkansas,AR,Aggravated Assault Reported by Population,1500.0,667.0,2022.0,3047.704,334017.321,161556.0,49217.37806558642,-0.1048265792662625,13.68658363678092,1.017570178025659,0.175473622040285,0.0117709837403477
AR,2022/06,1,Arkansas,AR,Aggravated Assault Reported by Population,1439.0,621.0,2022.0,3047.704,334017.321,155272.0,47215.8713575859,-0.1113378748346173,13.129995902218496,1.0156962529974158,0.16833769474398,0.0112922970682403
AR,2022/07,0,Arkansas,AR,Aggravated Assault Reported by Population,1477.0,638.0,2022.0,3047.704,334017.321,162912.0,48462.711601914096,-0.1072816579231831,13.476722687683612,0.9936275472443384,0.172783026502334,0.0115904953229957
AR,2022/08,2,Arkansas,AR,Aggravated Assault Reported by Population,1376.0,605.0,2022.0,3047.704,334017.321,154729.0,45148.74147883128,-0.1180626555035739,12.555159389473696,0.9746370541579664,0.1609678026182881,0.0107979157511457
AR,2022/09,0,Arkansas,AR,Aggravated Assault Reported by Population,1329.0,566.0,2022.0,3047.704,334017.321,149417.0,43606.596966109566,-0.1230795553677161,12.126313102187895,0.9748126850724244,0.1554696291276925,0.0104290915939481
AR,2022/10,0,Arkansas,AR,Aggravated Assault Reported by Population,1350.0,597.0,2022.0,3047.704,334017.321,148071.0,44295.64025902777,-0.1208379618113972,12.317925273102828,0.999217341093138,0.1579262598362565,0.010593885366313
AR,2022/11,0,Arkansas,AR,Aggravated Assault Reported by Population,1124.0,508.0,2022.0,3047.704,334017.321,130100.0,36880.22196381276,-0.1449617781794003,10.255813338494503,0.9468587961751036,0.1314882341155202,0.0088203904827672
AR,2022/12,0,Arkansas,AR,Aggravated Assault Reported by Population,1148.0,550.0,2022.0,3047.704,334017.321,171037.0,37667.70001286214,-0.1423999569721787,10.474798676682996,0.7356106717568641,0.1342958120681648,0.0090087262226128
AR,2023/01,0,Arkansas,AR,Aggravated Assault Reported by Population,1255.0,553.0,2023.0,3069.463,336806.231,140670.0,40886.63065819656,-0.1309785040899826,11.437365792083584,0.978948743177382,0.1457721938185418,0.0098483897294243
AR,2023/02,0,Arkansas,AR,Aggravated Assault Reported by Population,1071.0,487.0,2023.0,3069.463,336806.231,120495.0,34892.096760899214,-0.1506191333453479,9.7604930385032,0.9752998549089814,0.1244000156013213,0.0084044823906083
AR,2023/03,1,Arkansas,AR,Aggravated Assault Reported by Population,1269.0,598.0,2023.0,3069.463,336806.231,137642.0,41342.73649820832,-0.12948410838577,11.564953936377742,1.0116455194771712,0.1473983378133303,0.0099582522443342
AR,2023/04,0,Arkansas,AR,Aggravated Assault Reported by Population,1306.0,609.0,2023.0,3069.463,336806.231,145845.0,42548.15907538224,-0.1255346340246368,11.902151174869449,0.9825832283703888,0.1516960040852714,0.0102486031765961
AR,2023/05,0,Arkansas,AR,Aggravated Assault Reported by Population,1383.0,585.0,2023.0,3069.463,336806.231,158604.0,45056.74119544688,-0.1173154576514676,12.603885968487326,0.9568101172215644,0.1606397960566082,0.0108528470086006
AR,2023/06,1,Arkansas,AR,Aggravated Assault Reported by Population,1294.0,603.0,2023.0,3069.463,336806.231,151464.0,42157.21121251502,-0.1268155446282476,11.792789908331596,0.937438032665064,0.1503021663754527,0.0101544353066733
AR,2023/07,1,Arkansas,AR,Aggravated Assault Reported by Population,1385.0,622.0,2023.0,3069.463,336806.231,160102.0,45121.899172591424,-0.1171019725508658,12.622112846243636,0.9492284166270588,0.160872102341578,0.0108685416535877
AR,2023/08,1,Arkansas,AR,Aggravated Assault Reported by Population,1300.0,640.0,2023.0,3069.463,336806.231,151574.0,42352.68514394864,-0.1261750893264422,11.847470541600524,0.9411012611703214,0.1509990852303621,0.0102015192416347
AR,2023/09,0,Arkansas,AR,Aggravated Assault Reported by Population,1303.0,592.0,2023.0,3069.463,336806.231,146303.0,42450.42210966544,-0.1258548616755395,11.874810858234984,0.9772572452455168,0.1513475446578167,0.0102250612091154
AR,2023/10,3,Arkansas,AR,Aggravated Assault Reported by Population,1216.0,568.0,2023.0,3069.463,336806.231,152473.0,39616.0501038781,-0.1351414635517176,11.081941675835566,0.8751013308975584,0.1412422212616309,0.0095423441521752
AR,2023/11,0,Arkansas,AR,Aggravated Assault Reported by Population,1136.0,512.0,2023.0,3069.463,336806.231,130054.0,37009.731018096645,-0.1436808675757895,10.352866565583229,0.9584563346401436,0.1319499698628394,0.00891455835269
AR,2023/12,1,Arkansas,AR,Aggravated Assault Reported by Population,1212.0,532.0,2023.0,3069.463,336806.231,153263.0,39485.73414958903,-0.1355684337529212,11.04548792032295,0.8677268027632938,0.1407776086916914,0.009510954862201
AR,2024/01,0,Arkansas,AR,Aggravated Assault Reported by Population,1008.0,469.0,2024.0,3088.354,340110.988,124442.0,32638.74542879476,-0.1573439140143045,9.153073384385925,0.8920457687009103,0.1163661922747971,0.0079101010735137
AR,2024/02,0,Arkansas,AR,Aggravated Assault Reported by Population,1065.0,577.0,2024.0,3088.354,340110.988,122511.0,34484.388771494465,-0.1512595886471533,9.67065789124108,0.9573442005737516,0.1229464233855743,0.0083573984556469
AR,2024/03,2,Arkansas,AR,Aggravated Assault Reported by Population,1208.0,572.0,2024.0,3088.354,340110.988,136870.0,39114.68698212705,-0.1359954039541248,10.969159373351385,0.9719686443195712,0.1394547224880505,0.0094795655722267
AR,2024/04,0,Arkansas,AR,Aggravated Assault Reported by Population,1261.0,598.0,2024.0,3088.354,340110.988,140993.0,40830.81149376011,-0.1303380487881772,11.45042216042723,0.9849430566045484,0.1455731829945626,0.0098954736643857
AR,2024/05,0,Arkansas,AR,Aggravated Assault Reported by Population,1401.0,674.0,2024.0,3088.354,340110.988,157469.0,45363.97058109272,-0.1153940917460514,12.721682352703054,0.979798236728396,0.16173515414384,0.0109940988134848
AR,2024/06,0,Arkansas,AR,Aggravated Assault Reported by Population,1299.0,642.0,2024.0,3088.354,340110.988,154316.0,42061.240388893246,-0.1262818318767431,11.795478498330668,0.9270257151022568,0.1499600037350808,0.0101936719191411
AR,2024/07,0,Arkansas,AR,Aggravated Assault Reported by Population,1244.0,654.0,2024.0,3088.354,340110.988,154555.0,40280.356461726864,-0.1321526721432925,11.296054851365168,0.8864023702364924,0.1436106579264361,0.0097620691819951
AR,2024/08,0,Arkansas,AR,Aggravated Assault Reported by Population,1290.0,559.0,2024.0,3088.354,340110.988,148636.0,41769.82301899329,-0.1272425148294511,11.713754628827225,0.9557829715260738,0.1489210198754844,0.0101230460166991
AR,2024/09,0,Arkansas,AR,Aggravated Assault Reported by Population,1263.0,634.0,2024.0,3088.354,340110.988,145246.0,40895.57090929344,-0.1301245636875754,11.468583020316885,0.95761900684245,0.1458040682966952,0.0099111683093728
AR,2024/10,0,Arkansas,AR,Aggravated Assault Reported by Population,1174.0,556.0,2024.0,3088.354,340110.988,140308.0,38013.77691806056,-0.1396246506643554,10.660424755227256,0.9214658626174682,0.1355296723517974,0.0092127566074455
AR,2024/11,0,Arkansas,AR,Aggravated Assault Reported by Population,1019.0,456.0,2024.0,3088.354,340110.988,125239.0,32994.922214228034,-0.1561697459609946,9.252958113779025,0.896041615891555,0.117636061436526,0.0079964216209429
AR,2024/12,0,Arkansas,AR,Aggravated Assault Reported by Population,991.0,411.0,2024.0,3088.354,340110.988,139446.0,32088.29039676152,-0.1591585373694198,8.998706075323858,0.7826384514488384,0.1144036672066706,0.0077766965911231
AR,2025/01,0,Arkansas,AR,Aggravated Assault Reported by Population,910.0,458.0,2025.0,3088.354,340110.988,108808.0,29465.53406766193,-0.1678046839437925,8.263191249792847,0.921030797707904,0.1050528124703029,0.0071410634691443
AR,2025/02,0,Arkansas,AR,Aggravated Assault Reported by Population,840.0,431.0,2025.0,3088.354,340110.988,99119.0,27198.95452399563,-0.1752766624648554,7.627561153654936,0.9332886021573286,0.0969718268956642,0.0065917508945947
AR,2025/03,0,Arkansas,AR,Aggravated Assault Reported by Population,1037.0,526.0,2025.0,3088.354,340110.988,119584.0,33577.756954027944,-0.1542483800555784,9.416405852785914,0.9549909764231264,0.1197140291557188,0.0081376734258271
AR,2025/04,1,Arkansas,AR,Aggravated Assault Reported by Population,1013.0,523.0,2025.0,3088.354,340110.988,120854.0,32800.643967628064,-0.1568102012628,9.19847553411006,0.9230856592968556,0.1169434055301284,0.0079493376859815
AR,2025/05,2,Arkansas,AR,Aggravated Assault Reported by Population,1108.0,565.0,2025.0,3088.354,340110.988,127470.0,35876.71620546091,-0.1466696589842147,10.061116378868652,0.9572499721373594,0.1279104573814238,0.0086948333228702
AR,2025/06,0,Arkansas,AR,Aggravated Assault Reported by Population,1026.0,493.0,2025.0,3088.354,340110.988,121779.0,33221.580168594664,-0.1554225481088883,9.316521123392814,0.9278302871646128,0.1184441599939899,0.0080513528783978
AR,2025/07,3,Arkansas,AR,Aggravated Assault Reported by Population,1053.0,520.0,2025.0,3088.354,340110.988,119345.0,34095.832278294525,-0.1525404992507641,9.561692731903152,0.9716676193265776,0.1215611115727791,0.0082632305857241
AR,2025/08,6,Arkansas,AR,Aggravated Assault Reported by Population,955.0,458.0,2025.0,3088.354,340110.988,96236.0,30922.6209171617,-0.1630012691802521,8.671810597310076,1.0928470792307798,0.1102477317682849,0.0074941929813547
AR,2025/09,0,Arkansas,AR,Aggravated Assault Reported by Population,483.0,241.0,2025.0,3088.354,340110.988,59498.0,15639.398851297488,-0.2133837529222762,4.385847663351588,0.8940017135098413,0.0557588004650069,0.0037902567643919
AR,2025/10,2,,,,,,,,,,,,,,,
AR,2025/11,0,,,,,,,,,,,,,,,
CA,2021/11,8,California,CA,Aggravated Assault Reported by Population,2523.0,888.0,2021.0,39142.565,332099.76,103323.0,6445.668545226915,0.0043710496915565,297.3705596625544,0.2071760379498667,0.0229805985315773,0.0197987946512649
CA,2021/12,57,California,CA,Aggravated Assault Reported by Population,2527.0,967.0,2021.0,39142.565,332099.76,106837.0,6455.887599599056,0.0047980198927601,297.84201516737016,0.2006794202770409,0.0230170322985715,0.0198301839412392
CA,2022/01,55,California,CA,Aggravated Assault Reported by Population,9815.0,4435.0,2022.0,39142.414,334017.321,128093.0,25075.101397680788,0.7827377264857078,1150.1882365256142,0.6538622869834178,0.0893997006385641,0.0770214702743423
CA,2022/02,52,California,CA,Aggravated Assault Reported by Population,9414.0,4354.0,2022.0,39142.414,334017.321,120218.0,24050.6372448056,0.7399339638150475,1103.1963381204414,0.6682301669344679,0.0857472014071771,0.0738746939544227
CA,2022/03,32,California,CA,Aggravated Assault Reported by Population,10904.0,5060.0,2022.0,39142.414,334017.321,144091.0,27857.24968316977,0.8989803637633862,1277.804638927692,0.645758854446181,0.0993188319676927,0.0855672044698348
CA,2022/04,69,California,CA,Aggravated Assault Reported by Population,10856.0,4668.0,2022.0,39142.414,334017.321,146547.0,27734.62055763858,0.893856721348943,1272.179673532559,0.6321414739035234,0.0988816250771526,0.0851905329901437
CA,2022/05,42,California,CA,Aggravated Assault Reported by Population,11205.0,5223.0,2022.0,39142.414,334017.321,161556.0,28626.236491188305,0.9311098714039566,1313.077859426338,0.5918479550805391,0.1020604835104545,0.087929248540398
CA,2022/06,91,California,CA,Aggravated Assault Reported by Population,11105.0,5263.0,2022.0,39142.414,334017.321,155272.0,28370.759146331653,0.9204356163738668,1301.359181519811,0.6103048176615196,0.1011496358218293,0.0871445162910415
