uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,categories,relevance_score
2459c13a-21a6-4240-9ecb-a31ba96de16d,Idaho college murders: Authorities swat down rumors surrounding unsolved killings of 4 University of Idaho students,Authorities in a small Idaho city that had not recorded a murder in years are urging the public to be vigilant against rumors and conjectures surrounding the un...,"brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf weapons, college students, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal investigations, criminal law, criminal offenses, demographic groups, domestic alerts, domestic-international news, eastern europe, education, education systems and institutions, europe, higher education, homicide, iab-business and finance, iab-college education, iab-crime, iab-education, iab-education industry, iab-industries, iab-law, iab-undergraduate education, investigations, law and legal system, moscow, murder, population and demographics, russia, society, stabbings, students and student life, universities and colleges, university of idaho","CNN —

Authorities in a small Idaho city that had not recorded a murder in years are urging the public to be vigilant against rumors and conjectures surroundi...",https://www.cnn.com/2022/12/03/us/university-of-idaho-student-killings-saturday/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221130174026-03-university-of-idaho-killings-1129.jpg?c=16x9&q=w_800,c_fill",en,2022-12-03T09:26:18.000000Z,cnn.com,['general'],5.6027527
95fd077e-e5ad-46f3-9ce3-e0b3ccef304f,Connecticut police find man charged with killing his 11-month-old daughter,"A fugitive charged with the ""heinous"" killing of his 11-month-old daughter last month has been found and arrested Friday, Connecticut police said.","arrests, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, children, connecticut, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, death and dying, deaths and fatalities, demographic groups, domestic alerts, domestic-us news, families and children, family members and relatives, homicide, iab-bereavement, iab-crime, iab-family and relationships, iab-law, iab-parenting, iab-parenting babies and toddlers, infants and toddlers, international alerts, international-us news, law and legal system, law enforcement, misconduct, north america, northeastern united states, police misconduct, policing and police forces, population and demographics, society, the americas, united states","CNN —

A fugitive charged with the “heinous” killing of his 11-month-old daughter last month has been found and arrested Friday, Connecticut police said.
...",https://www.cnn.com/2022/12/03/us/connecticut-man-charged-murder-daughter/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221203085103-christopher-francisquini-mugshot.jpg?c=16x9&q=w_800,c_fill",en,2022-12-03T18:44:24.000000Z,cnn.com,['general'],5.503867
80fe6dbe-0330-4cd1-a8a5-198da4139b0f,"Wealthy Russian businessman arrested in London on suspicion of multiple offenses, including money laundering",A wealthy Russian businessman has been arrested as part of a,"arrests, brand safety-nsf crime, brand safety-nsf sensitive, conspiracy (criminal offense), continents and regions, crime, law enforcement and corrections, criminal law, criminal offenses, demographic groups, domestic alerts, domestic-international news, eastern europe, embassies and consulates, england, europe, fraud and financial crimes, government and public administration, government bodies and offices, government departments and authorities, iab-crime, iab-law, iab-politics, international relations, international relations and national security, law and legal system, law enforcement, london, money laundering, northern europe, population and demographics, russia, society, state departments and diplomatic services, united kingdom, wealthy people","CNN —

A wealthy Russian businessman has been arrested as part of a “major operation” on suspicion of multiple offenses, the United Kingdom’s National C...",https://www.cnn.com/2022/12/03/world/wealthy-russian-businessman-arrested-london/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221203160832-wealthy-russian-businessman-arrested-london-map.jpg?c=16x9&q=w_800,c_fill",en,2022-12-03T21:13:43.000000Z,cnn.com,['general'],6.2030973
7d122b1d-df84-4399-aef6-0be33e5aafda,Documentary chronicles an unexpected side of prison life,,"arts, 'Art & Krimes by Krimes' chronicles the creation of a secret prison masterpiece and its message about incarceration  - CNN","Written by Hanna Pham

Keeping you in the know, Culture Queue is an ongoing series of recommendations for timely books to read, films to watch and podcasts and ...",https://www.cnn.com/style/article/art-krimes-prison-documentary-culture-queue/index.html,https://cdn.cnn.com/cnnnext/dam/assets/221128123450-02-art-and-krimes-by-krimes-super-tease.jpg,en,2022-12-06T00:55:19.000000Z,cnn.com,['general'],3.0945225
b8a835d8-5053-4146-b3f3-69c4f5c17e37,Indonesia bans sex outside marriage as parliament passes sweeping new criminal code,"Indonesian lawmakers passed a sweeping new criminal code on Tuesday that criminalizes sex outside marriage, as part of a tranche of changes that critics say thr...",,"Indonesian lawmakers passed a sweeping new criminal code on Tuesday that criminalizes sex outside marriage, as part of a tranche of changes that critics say thr...",https://www.cnn.com/2022/12/05/asia/indonesia-new-code-passed-sex-cohabitation-intl-hnk/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221206081919-02-indonesia-protest-criminal-code.jpg?c=16x9&q=w_800,c_fill",en,2022-12-06T04:25:13.000000Z,cnn.com,['general'],6.0250936
f1ebb9d2-1bbb-4ad7-8dae-6559e4d48304,What it's really like to live in Monaco,"The Principality of Monaco has a population of around 38,000, and just under seven in 10 are millionaires, according to the 2021 Knight Frank Wealth Report. But...","travel, Monaco residents on what it's like to live in this tiny country - CNN","(CNN) — Described as a ""sunny place for shady people,"" by English novelist W. Somerset Maugham, Monaco is one of the smallest and wealthiest countries in the ...",https://www.cnn.com/travel/article/what-its-like-to-live-in-monaco/index.html,https://cdn.cnn.com/cnnnext/dam/assets/221202100822-01-what-its-like-to-live-monaco-overview-super-tease.jpg,en,2022-12-06T10:08:59.000000Z,cnn.com,['general'],3.1408129
913223e3-19d6-4d1a-a9a3-48a4ad39e8e4,"Shireen Abu Akleh: Al Jazeera to submit case to ICC, network says","Al Jazeera said Tuesday it will submit a case to the International Criminal Court (ICC) over the killing of journalist Shireen Abu Akleh, who was shot in the he...","al jazeera, armed forces, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf war and military, brand safety-nsf weapons, companies, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, death and dying, deaths and fatalities, domestic alerts, domestic-international news, government organizations - intl, iab-bereavement, iab-crime, iab-family and relationships, iab-law, iab-politics, international criminal court, international relations, international relations and national security, israel, israeli-palestinian conflict, middle east, middle east and north africa, military, misc people, palestinian territory, shireen abu akleh, shootings, society","Jerusalem CNN —

Al Jazeera said Tuesday it will submit a case to the International Criminal Court (ICC) over the killing of journalist Shireen Abu Akleh, who...",https://www.cnn.com/2022/12/06/media/shireen-abu-akleh-al-jazeera-icc-case-intl/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220702154231-shireen-abu-akleh-bullet-us-investigation.jpg?c=16x9&q=w_800,c_fill",en,2022-12-06T10:47:02.000000Z,cnn.com,['general'],4.3697863
f6030634-dbd4-4a48-b22d-8ba59fbf843a,The search for a missing toddler in Tacoma continues nearly 24 years later,"Theresa Czapieski couldn't hold back tears when police in Tacoma, Washington, showed her what her daughter could look like today. She has not stopped searching ...","bowling, brand safety-nsf crime, brand safety-nsf sensitive, children, continents and regions, crime, law enforcement and corrections, demographic groups, domestic alerts, domestic-us news, families and children, family members and relatives, iab-bowling, iab-crime, iab-family and relationships, iab-parenting, iab-parenting babies and toddlers, iab-sports, infants and toddlers, international alerts, international-us news, missing persons, north america, northwestern united states, population and demographics, society, sports and recreation, tacoma, the americas, united states, washington (state)","CNN —

Theresa Czapieski couldn’t hold back tears when police in Tacoma, Washington, showed her what her daughter could look like today. She has not stopped...",https://www.cnn.com/2022/12/06/us/tacoma-washington-teekah-lewis-missing-reaj/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221205151601-teekah-lewis-split.jpg?c=16x9&q=w_800,c_fill",en,2022-12-06T15:26:08.000000Z,cnn.com,['general'],3.66496
4e29b2d1-9d2f-4a63-897c-989e28b85e3a,"House January 6 committee has decided to make criminal referrals, chairman says","The House select committee investigating the January 6, 2021, attack on the US Capitol has decided to make criminal referrals to the Department of Justice, the ...",,"CNN —

The House select committee investigating the January 6, 2021, attack on the US Capitol has decided to make criminal referrals to the Department of Just...",https://www.cnn.com/2022/12/06/politics/january-6-committee-criminal-referrals,"https://media.cnn.com/api/v1/images/stellar/prod/221206122259-jan-6-hearing-committee-file-restricted-061322.jpg?c=16x9&q=w_800,c_fill",en,2022-12-06T16:46:37.000000Z,cnn.com,['general'],5.065642
8ba7df16-dc56-410f-b699-90c953c51e31,"House January 6 committee has decided to make criminal referrals, chairman says","The House select committee investigating the January 6, 2021, attack on the US Capitol has decided to make criminal referrals to the Department of Justice, the ...",,"CNN —

The House select committee investigating the January 6, 2021, attack on the US Capitol has decided to make criminal referrals to the Department of Just...",https://www.cnn.com/2022/12/06/politics/january-6-committee-criminal-referrals/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221206122259-jan-6-hearing-committee-file-restricted-061322.jpg?c=16x9&q=w_800,c_fill",en,2022-12-06T17:40:10.000000Z,cnn.com,['general'],4.909288
